feature_idx,description,top_modalities,top_orientations,top_structures,mean_activation,combined_rank,interp_score,true_concept_rank,is_successful,distractor_features,distractor_concepts,ranking_output,parse_success,train_activation_mean,val_activation_mean
257,CT of the pelvis in a middle-aged patient,ct,"x, y","age, gender, small_bowel, pathology, stomach",0.06233355700969696,441.0,0.0251585498309211,3,False,"[4775, 7817, 7736, 4691]","['Coronal CT of the paraspinal muscles', 'CT of the skull', 'Axial CT of the chest in a male patient', 'Coronal CT of the paraspinal muscles']","E, C, D, A, B",True,0.08270912617444992,0.08750791102647781
659,CT or MRI of the skull and brain in a female patient.,"ct, mri","z, y, x","age, gender, pathology, femur_right, gluteus_maximus_left",0.021063578128814698,442.0,0.0161090269530382,5,False,"[5773, 1429, 2630, 4033]","['Coronal CT of the rib cage in an elderly patient', 'Sagittal CT of the right rib cage', 'CT of the rib cage in a male patient', 'CT of the thoracic spine and associated structures']","D, B, E, A, C",True,0.11971265822649002,0.06213797628879547
7041,Sagittal MRI of the lumbar spine and spinal canal in an elderly male patient,mri,"y, x","age, gender, intervertebral_discs, vertebrae, aorta",0.03291082829236984,445.0,0.0161475898028163,1,True,"[2252, 7642, 5905, 5694]","['CT of the rib cage in an elderly male patient', 'CT of the thorax and shoulder girdle', 'CT of the skull', 'Axial CT of the rib cage']","E, B, C, A, D",True,0.05174216628074646,0.050868794322013855
451,Coronal CT of the rib cage and thoracic spine in a male patient,ct,y,"age, gender, pathology, autochthon_right, vertebrae_T6",0.071929232776165,446.0,0.0170397355138661,1,True,"[3674, 6867, 1797, 2576]","['CT of the skull', 'CT of the rib cage', 'Coronal CT of the rib cage', 'Coronal CT of the rib cage and paraspinal muscles']","B, C, E, A, D",True,0.10011137276887894,0.08349218964576721
424,Sagittal CT of the left rib cage,ct,"x, y","age, gender, pathology, costal_cartilages, lung_lower_lobe_left",0.10728719830513,452.0,0.0172987832516795,1,True,"[45, 1889, 870, 7099]","['Axial CT or MRI of the chest and upper abdomen in an adult patient', 'CT of the thoracic vertebrae', 'Coronal CT of the abdomen and rib cage', 'CT of the male patient']","C, A, D, E, B",True,0.15181225538253784,0.1292954981327057
233,CT of the thorax and mediastinum,ct,"z, y, x","age, gender, pathology, autochthon_left, autochthon_right",0.07916345298290253,453.5,0.0145053024303772,1,True,"[6003, 7735, 1826, 1662]","['Sagittal CT of the rib cage in a male patient.', 'Sagittal CT of the brain and skull in an elderly female patient', 'CT of the rib cage', 'CT of the brain and skull']","D, E, A, C, B",True,0.10115470737218857,0.10396840423345566
1676,Sagittal CT of the lumbar spine and pelvis in a male patient,ct,x,"age, colon, gender, pancreas, portal_vein_and_splenic_vein",0.04905390739440918,454.0,0.0222126967634852,1,True,"[5577, 2290, 3201, 7401]","['Sagittal CT of the thoracic spine and vertebral bodies', 'Coronal CT of the rib cage and spine', 'CT of the rib cage and associated structures in an elderly patient', 'CT of the rib cage']","D, C, E, B, A",True,0.06543853878974915,0.06573773920536041
175,CT of the sacrum,ct,"x, y","age, gender, pathology, gluteus_maximus_left, gluteus_maximus_right",0.08508088886737823,456.0,0.0212260835469953,5,False,"[6534, 1238, 3575, 3460]","['CT of the thoracic spine and paraspinal muscles', 'CT of the rib cage', 'Sagittal CT of the proximal femur and gluteal muscles in a middle-aged male patient', 'CT of the rib cage']","E, C, A, B, D",True,0.11535903066396713,0.10475904494524002
1216,Axial CT or MRI of the abdominal vasculature and paraspinal muscles in an elderly patient.,"mri, ct","z, x, y","age, gender, aorta, liver, spinal_cord",0.026216094195842744,456.5,0.0267985125188718,1,True,"[3238, 1915, 2107, 5838]","['CT of the rib cage', 'Sagittal CT of the right paraspinal muscles and vertebral column in an elderly patient', 'CT of the rib cage in a male patient', 'Coronal CT of the rib cage and mediastinum']","C, B, E, A, D",True,0.05724424123764038,0.050388090312480927
1281,CT of the rib cage,ct,"y, z","age, gender, pathology, brain, lung_lower_lobe_left",0.12513855695724488,458.0,0.0193443675352567,3,False,"[7377, 6009, 1678, 1682]","['CT of the rib cage', 'Axial CT of the brain and skull', 'CT of the rib cage and lungs', 'CT of the male pelvis and proximal femur']","A, C, E, B, D",True,0.14600664377212524,0.14780786633491516
373,CT of the gluteal muscles and paraspinal muscles,ct,"x, y","age, gender, pathology, autochthon_left, autochthon_right",0.11551545560359955,459.0,0.0163371263638266,1,True,"[4747, 7055, 1417, 5729]","['Axial CT of the chest including ribs and thoracic spine.', 'CT of the skull in an elderly female patient', 'CT of the bony pelvis and proximal femur', 'CT of the rib cage']","B, A, E, D, C",True,0.13937777280807495,0.1387287676334381
332,Axial MRI of the shoulder girdle and spinal canal,"mri, ct","z, y","age, gender, lung_left, lung_right, spinal_cord",0.08581160455942154,471.5,0.0182387729563035,1,True,"[4979, 922, 3493, 7107]","['CT of the rib cage', 'CT of the rib cage', 'Axial CT of the thoracic spine and spinal canal in an elderly patient', 'CT of the skull']","A, E, B, C, D",True,0.12029031664133072,0.11181671172380447
627,CT of the thorax and ribs,"ct, mri","y, z","age, gender, pathology, skull, autochthon_left",0.07440246194601059,474.5,0.0212702060631126,1,True,"[6280, 712, 2961, 2154]","['Axial CT of the chest including ribs and vertebrae.', 'Axial CT of the thoracolumbar spine and spinal canal in an elderly patient', 'Coronal CT of the thoracic spine and paraspinal muscles in an elderly male patient', 'Sagittal CT of the rib cage in an elderly female patient']","E, A, C, D, B",True,0.09502854198217392,0.08616133779287338
273,Coronal CT of the thoracic spine and paraspinal muscles,ct,"y, z","age, gender, pathology, autochthon_left, autochthon_right",0.06310111731290817,474.5,0.018342703408717,2,True,"[1107, 5103, 1293, 158]","['Coronal CT or MRI of the vertebral column', 'Sagittal CT of the thoracic spine and paraspinal muscles in an elderly male patient', 'CT of the rib cage', 'Sagittal CT of the shoulder girdle']","B, C, D, E, A",True,0.1054689809679985,0.10550939291715622
19,Sagittal CT of the shoulder girdle in an elderly patient,ct,"x, y, z","age, gender, pathology, clavicula_left, scapula_left",0.07858009189367295,475.5,0.0154684733640136,2,True,"[7845, 805, 5253, 561]","['CT of the thorax and mediastinum', 'CT of the rib cage in a female patient', 'Axial CT of the thorax and mediastinum', 'CT of the rib cage and associated structures']","C, E, D, B, A",True,0.1064814105629921,0.09976302832365036
509,CT of the skull and brain,ct,y,"age, brain, gender, pathology, skull",0.05172144025564194,476.0,0.0174658107377668,1,True,"[1849, 1109, 2305, 7190]","['CT of the rib cage', 'Sagittal CT or MRI of the thoracic spine and spinal canal.', 'Coronal CT of the bony pelvis and lumbar spine in a female patient', 'CT of the rib cage']","A, B, C, D, E",True,0.10155866295099258,0.08796215802431107
311,Axial CT of the bony pelvis and surrounding structures in an elderly patient.,ct,z,"age, gender, pathology, colon, gluteus_maximus_left",0.08683385998010636,478.5,0.0180848482369111,1,True,"[6763, 165, 1639, 1838]","['Axial CT of the chest and mediastinum', 'Sagittal CT of the abdomen and retroperitoneum in an adult patient', 'Axial MRI of the abdomen and pelvis in an elderly patient', 'Axial CT of the abdomen and pelvis in an elderly patient']","E, D, C, B, A",True,0.13814327120780945,0.14534997940063477
260,CT of the proximal femur,ct,"z, x","age, gender, pathology, femur_left, skull",0.061266551911830905,480.5,0.0166120680401972,1,True,"[5724, 6790, 5541, 6929]","['CT of the torso in a female patient', 'Sagittal MRI of the proximal femur in a female patient', 'CT of the rib cage', 'Coronal CT of the thorax and upper abdomen']","A, E, D, C, B",True,0.10089045017957687,0.10729341953992844
1184,Sagittal CT of the rib cage and associated structures,ct,"x, y","age, gender, pathology, clavicula_right, costal_cartilages",0.03720036894083023,481.0,0.016359070841138,1,True,"[3864, 6291, 1286, 4359]","['CT of the rib cage', 'Sagittal CT of the thoracic spine and paraspinal muscles in an elderly female patient', 'Sagittal CT of the rib cage in an adult patient', 'CT of the shoulder girdle in an elderly female patient']","C, D, E, B, A",True,0.06542415171861649,0.05507827550172806
1783,Coronal CT or MRI of the bony pelvis and hip region in an adult patient.,ct,"y, z","age, gender, pathology, hip_left, hip_right",0.05075088292360306,486.0,0.0138526828665109,1,True,"[6344, 5203, 1841, 3339]","['CT of the skull', 'CT of the abdominal vasculature and liver', 'Sagittal CT of the thorax and rib cage', 'Sagittal CT of the chest and mediastinum in a male patient']","B, A, C, D, E",True,0.07871029525995255,0.07605057209730148
55,Sagittal CT of the shoulder girdle,ct,"x, y","age, gender, pathology, humerus_left, scapula_left",0.10123482346534729,488.5,0.0153811832415774,1,True,"[3020, 4496, 1737, 6497]","['Coronal CT of the thorax and paraspinal muscles', 'CT of the rib cage', 'Coronal CT of the lumbar spine in an elderly patient', 'Sagittal CT or MRI of the vertebral column in an adult patient.']","A, D, E, B, C",True,0.13249164819717407,0.13743343949317932
826,"Coronal CT of the thorax, mediastinum, and upper abdomen in an adult patient",ct,"y, z","age, gender, pathology, heart, skull",0.047364403307437894,493.5,0.0134537986145478,1,True,"[3343, 1498, 2506, 2495]","['Coronal CT of the thorax and mediastinum', 'Axial CT of the proximal femur in a female patient', 'Coronal CT of the rib cage', 'Sagittal CT of the cervical spine and spinal canal']","E, C, A, D, B",True,0.0784461572766304,0.07175936549901962
102,CT of the skull in a male patient,ct,"z, x, y","age, gender, pathology, skull, femur_left",0.09091430306434631,495.5,0.0177443102100865,2,True,"[405, 591, 5613, 3327]","['CT of the skull', 'CT of the ribs and thoracic spine', 'CT of the rib cage and adjacent structures', 'CT of the rib cage']","C, D, A, B, E",True,0.1255432665348053,0.10820489376783371
1921,Coronal CT of the thoracic spine and ribs,ct,"y, x","age, gender, pathology, scapula_left, vertebrae_T10",0.07888000756502152,497.0,0.0190257668340072,1,True,"[4931, 608, 1894, 5710]","['CT of the skull in an elderly male patient', 'Coronal CT of the rib cage and paraspinal muscles in a male patient.', 'CT of the thoracic spine and associated structures', 'Coronal CT of the skull']","A, C, D, B, E",True,0.10611438006162643,0.0903756394982338
224,Coronal CT of the skull,ct,"y, z","age, gender, pathology, costal_cartilages, rib_left_10",0.10225676894187927,500.5,0.0234855229220234,4,False,"[5025, 8055, 6164, 5013]","['CT of the thoracic spine and spinal canal', 'CT of the paraspinal muscles and vertebrae', 'CT of the rib cage', 'Axial CT of the proximal femur']","C, D, A, E, B",True,0.15544995665550232,0.1361071765422821
1008,Coronal CT of the skull and brain in an elderly patient,"ct, mri","x, y","age, gender, brain, pathology, skull",0.0611105814576149,503.0,0.0163902463995708,1,True,"[1128, 3959, 1085, 7172]","['CT of the shoulder girdle in an elderly female patient', 'CT of the rib cage', 'CT of the rib cage', 'Coronal CT of the chest and upper abdomen in an adult patient']","B, C, D, E, A",True,0.10208893567323685,0.08947969228029251
1740,Coronal CT of the abdomen and pelvis in a male patient,ct,y,"age, aorta, esophagus, gender, heart",0.047046856582164766,504.0,0.0199561219858306,4,False,"[3405, 5862, 2873, 5078]","['CT of the thorax and mediastinum', 'CT of the sacrum and surrounding structures', 'CT of the rib cage and paraspinal muscles', 'CT of the rib cage']","E, A, C, B, D",True,0.06870036572217941,0.06154251843690872
136,Coronal CT of the rib cage,ct,"y, x, z","age, gender, pathology, lung_upper_lobe_right, liver",0.0726512148976326,505.0,0.0147659337963512,2,True,"[1221, 1539, 4932, 3540]","['CT of the thorax and rib cage in an elderly patient', 'CT of the proximal femur', 'Sagittal CT of the paraspinal muscles and vertebrae', 'Coronal CT of the rib cage']","A, B, D, C, E",True,0.11394258588552475,0.08805421739816666
1267,CT of the bony pelvis and proximal femur in a female patient,ct,"y, x","age, gender, pathology, liver, colon",0.0729122593998909,507.0,0.0183131053105398,3,False,"[5615, 2515, 3012, 4067]","['Axial CT of the shoulder girdle in an elderly patient', 'Coronal CT of the rib cage', 'Coronal CT of the rib cage in a female patient', 'CT of the rib cage']","A, D, C, B, E",True,0.09041886776685715,0.08962587267160416
1068,Axial CT or MRI of the thorax in an elderly patient,"mri, ct","z, y","age, gender, autochthon_left, autochthon_right, esophagus",0.020068086683750153,507.5,0.0169995846502542,1,True,"[7712, 6818, 2502, 4078]","['Axial CT of the retroperitoneum and pelvic structures', 'CT of the paraspinal muscles and shoulder girdle', 'CT of the thoracic spine and paraspinal muscles', 'CT of the rib cage']","B, C, E, A, D",True,0.03660908341407776,0.03394845128059387
41,Axial CT or MRI of the shoulder girdle in an elderly patient.,"ct, mri","z, x, y","age, gender, pathology, colon, scapula_left",0.08041104823350906,508.5,0.0140619374637761,1,True,"[409, 6724, 6751, 6243]","['CT of the rib cage', 'CT of the sacrum', 'Axial CT or MRI of the pelvis in a middle-aged to elderly female patient', 'CT of the rib cage']","B, A, C, D, E",True,0.10882275551557541,0.09484601765871048
741,CT of the cervical spine and spinal canal in a male patient,ct,"z, y","age, gender, pathology, spinal_cord, skull",0.11400731801986694,509.5,0.0209570529989558,5,False,"[6762, 1071, 8113, 1270]","['CT of the rib cage', 'CT of the rib cage', 'Coronal CT of the male pelvis including proximal femur and gluteal muscles', 'CT of the male patient']","A, B, E, C, D",True,0.1368657350540161,0.13276562094688416
6021,Coronal CT of the skull in a male patient,ct,"y, z","age, gender, pathology, skull, colon",0.10578245371580124,509.5,0.0206625549543598,3,False,"[6158, 1353, 5144, 4458]","['Coronal CT of the lumbar spine and bony pelvis in a male patient', 'Sagittal CT of the right shoulder girdle', 'CT of the skull', 'CT of the rib cage']","A, E, C, B, D",True,0.1182648167014122,0.11997772008180618
1460,Coronal CT of the head and neck in an elderly patient,"ct, mri",y,"age, gender, brain, pathology, skull",0.03092706874012947,512.0,0.018482710136199,3,False,"[2711, 263, 5959, 5360]","['CT of the rib cage', 'Coronal CT of the rib cage and skull in an adult patient', 'CT of the paraspinal muscles and vertebral column', 'CT of the rib cage']","D, B, C, E, A",True,0.07267200201749802,0.047959037125110626
1939,Coronal CT of the rib cage and associated structures,"ct, mri","y, x","age, gender, aorta, brain, pathology",0.0699545606970787,515.5,0.0149733896417658,2,True,"[336, 2701, 1452, 7649]","['Sagittal CT or MRI of the cervical spine and spinal canal.', 'CT of the skull', 'Axial CT of the thorax and mediastinum', 'CT of the rib cage']","A, B, D, C, E",True,0.11472620815038681,0.08763696998357773
376,Coronal CT of the rib cage in an elderly patient,"ct, mri","y, z","age, gender, pathology, sacrum, costal_cartilages",0.09613927751779557,518.0,0.0169427328024037,1,True,"[2947, 182, 5670, 4158]","['Shoulder girdle', 'CT or MRI of the retroperitoneum and paraspinal muscles.', 'CT of the abdominal vasculature and surrounding structures', 'CT of the shoulder girdle in a female patient']","D, B, E, A, C",True,0.1211576834321022,0.12645223736763
294,Axial CT of the abdomen and lumbar spine,ct,"z, x, y","age, gender, pathology, colon, liver",0.04047103524208069,518.5,0.0210771918078666,1,True,"[5369, 7397, 5408, 4135]","['CT of the rib cage', 'CT or MRI of the rib cage', 'CT of the thorax and mediastinum', 'Coronal CT of the skull']","A, D, B, C, E",True,0.07202580571174622,0.06430196762084961
639,CT of the skull,"ct, mri","y, z","age, gender, pathology, skull, common_carotid_artery_left",0.05013338178396225,525.5,0.0137749022930757,1,True,"[2716, 4960, 8103, 3382]","['CT of the rib cage', 'Axial CT of the thorax and mediastinum', 'CT of the bony pelvis and proximal femur in a female patient', 'CT of the rib cage']","D, A, C, E, B",True,0.11119075864553452,0.07857506722211838
1789,Sagittal CT of the cervical and thoracic spine and spinal canal.,"ct, mri",x,"age, gender, esophagus, pathology, spinal_cord",0.055884554982185364,526.0,0.0200411709283983,1,True,"[1350, 2243, 7226, 4397]","['CT or MRI of the rib cage and spine', 'CT of the chest and mediastinum in a male patient', 'Sagittal CT of the thoracic spine and paraspinal muscles in an adult patient.', 'Coronal CT of the gluteal muscles and proximal femur']","E, D, A, B, C",True,0.08620847016572952,0.08273311704397202
1437,CT of the thoracic spine and associated structures,ct,"y, x, z","age, gender, pathology, aorta, brachiocephalic_vein_left",0.04031154066324234,527.0,0.0178496142080426,2,True,"[2472, 6955, 5956, 7318]","['Axial CT of the pelvis in a male patient', 'Axial CT of the thorax including ribs and vertebral bodies.', 'Coronal CT of the rib cage in a female patient', 'Axial CT of the rib cage']","D, A, C, B, E",True,0.0647880956530571,0.05318537354469299
191,Coronal CT of the thoracic spine and paraspinal muscles,ct,"y, z, x","age, gender, pathology, autochthon_left, autochthon_right",0.08596939444541932,530.0,0.0138428750806698,1,True,"[4243, 1488, 3904, 4698]","['Axial CT of the thorax and mediastinum in an elderly male patient', 'CT of the rib cage', 'CT of the skull', 'Sagittal CT of the right rib cage']","A, B, E, D, C",True,0.11605862528085709,0.12216184288263321
1290,Sagittal CT of the shoulder girdle,ct,x,"age, gender, pathology, gluteus_maximus_left, gluteus_medius_left",0.07881062477827072,530.0,0.0122803996009318,2,True,"[8, 5820, 5555, 918]","['Axial CT of the brain and skull', 'Coronal CT of the skull and brain in a female patient', 'Coronal CT of the bony pelvis and lumbar spine', 'CT of the bony pelvis and hip region']","A, E, D, C, B",True,0.10677451640367508,0.09241928905248642
848,Sagittal CT of the skull and brain,ct,"x, z, y","age, gender, pathology, brain, skull",0.07636531293392182,536.0,0.017791404300227,1,True,"[4912, 7637, 766, 4271]","['CT of the shoulder girdle in a female patient', 'CT of the skull and brain', 'CT of the rib cage', 'CT of the rib cage']","C, E, A, D, B",True,0.11764801293611526,0.09529457241296768
811,Sagittal CT of the thoracic spine and paraspinal muscles in an elderly patient,ct,"z, y, x","age, gender, pathology, skull, aorta",0.15274959802627563,542.5,0.0149570148471817,4,False,"[605, 3597, 131, 4850]","['Sagittal CT of the thoracic and lumbar spine and spinal canal in an elderly patient', 'CT of the rib cage', 'Coronal CT of the chest and rib cage in an elderly female patient', 'Axial CT of the cervical spine and skull in a female patient']",Let's analyze the metadata of the 5 samples that strongly activated this sparse feature:  1.  **Modality:** All samples are CT scans. 2.  **Orientation:** The orientations are mixed: Axial (z) x,False,0.2047199308872223,0.17896941304206848
647,Sagittal CT of the shoulder girdle and rib cage in an elderly patient,"ct, mri","x, z","age, gender, pathology, scapula_left, lung_left",0.055647559463977814,543.0,0.0186132314862672,1,True,"[3025, 2488, 5377, 8041]","['CT of the rib cage', 'CT of the rib cage', 'CT of the rib cage and thoracic spine', 'CT of the rib cage']","A, B, C, D, E",True,0.09379870444536209,0.08938056975603104
