feature_idx,description,top_modalities,top_orientations,top_structures,mean_activation,combined_rank,interp_score,true_concept_rank,is_successful,distractor_features,distractor_concepts,ranking_output,parse_success,train_activation_mean,val_activation_mean
384,CT of the chest and upper abdomen in a female patient,ct,"y, z, x","age, gender, pathology, lung_upper_lobe_left, aorta",0.037176384776830676,515.5,0.0142533322987681,1,True,"[7844, 1872, 5281, 1249]","['Coronal CT or MRI of the bony pelvis and sacrum in an elderly patient', 'CT of the bony pelvis and surrounding structures in a female patient', 'Axial CT or MRI of the brain in an elderly patient', 'Axial CT of the chest and mediastinum in an elderly patient']","B, D, C, A, E",True,0.05544888228178024,0.05209527164697647
1212,CT of the skull and cervical spine,"ct, mri","z, x, y","age, gender, pathology, autochthon_right, brain",0.01791742481291294,517.0,0.0160952477245059,3,False,"[2635, 8095, 1207, 2660]","['CT of the rib cage', 'Axial CT of the mediastinum and thoracic spine in a male patient', 'Coronal CT of the rib cage and associated structures', 'Coronal CT or MRI of the spine and paraspinal muscles in an adult patient.']","B, D, A, E, C",True,0.029873497784137726,0.03118172287940979
655,Axial MRI of the pelvis in an elderly patient,"mri, ct","z, y","age, gender, hip_left, autochthon_left, autochthon_right",0.03616207987070084,521.0,0.0149618005546351,4,False,"[4195, 7827, 3899, 7814]","['CT of the thoracic spine and paraspinal muscles', 'Sagittal CT of the thoracic spine and spinal canal in a male patient', 'CT of the thoracic spine and paraspinal muscles', 'CT of the pelvis and hip region in an elderly patient']","D, A, C, E, B",True,0.049907807260751724,0.03993545472621918
297,CT of the abdomen and pelvis,ct,"z, y","age, gender, pathology, colon, small_bowel",0.04856226742267609,522.0,0.0125117886659598,1,True,"[2581, 2735, 5221, 1995]","['CT of the rib cage', 'Coronal CT of the rib cage and paraspinal muscles', 'CT of the paraspinal muscles and vertebral bodies', 'CT of the skull and brain']","D, A, E, C, B",True,0.0770021378993988,0.06666575372219086
233,CT of the thorax and mediastinum,ct,"y, x, z","age, gender, lung_lower_lobe_left, lung_upper_lobe_left, pathology",0.02629510834813118,523.5,0.0165796781092995,3,False,"[5461, 8190, 168, 1815]","['Coronal CT of the rib cage and thoracic spine', 'CT of the chest including ribs and mediastinum', 'CT of the vertebral column', 'CT of the pelvis in a female patient']","C, E, D, B, A",True,0.04910526052117348,0.03888403996825218
1904,CT of the thoracic spine and paraspinal muscles in a male patient,ct,"z, y, x","age, gender, pathology, autochthon_left, spinal_cord",0.020581584051251413,526.5,0.0163446720958408,2,True,"[3755, 3544, 2086, 539]","['Sagittal CT of the thoracic spine and mediastinum in a male patient.', 'Coronal CT of the spine and paraspinal muscles in an elderly male patient', 'Sagittal CT of the rib cage', 'CT of the ribs and thoracic spine']","B, A, C, D, E",True,0.04247479885816574,0.03648511320352554
256,Coronal CT of the rib cage and associated structures,ct,"z, y, x","age, gender, pathology, spinal_cord, brain",0.03468047380447388,529.0,0.0140826282788187,1,True,"[915, 1605, 1613, 1288]","['CT of the bony pelvis and proximal femur in a female patient', 'Coronal CT or MRI of the thoracic spine and paraspinal muscles in an adult male patient.', 'Coronal CT of the rib cage in a male patient', 'Sagittal CT of the thoracic spine and spinal canal in a male patient']","B, E, C, A, D",True,0.057052165269851685,0.04455427825450897
288,Sagittal CT of the right rib cage,ct,"x, y","age, gender, pathology, costal_cartilages, heart",0.03758420646190643,530.5,0.0134425058834564,5,False,"[1507, 7712, 327, 5717]","['Coronal CT of the rib cage and posterior elements', 'Coronal CT of the thorax and paraspinal muscles', 'CT of the thoracic spine and paraspinal muscles', 'CT of the thorax and mediastinum']","A, B, C, E, D",True,0.05020264908671379,0.04221939668059349
1636,Coronal CT or MRI of the abdomen and pelvis,"mri, ct","y, z","age, gender, colon, liver, small_bowel",0.02788612022995949,538.0,0.0122974959347924,1,True,"[7355, 4051, 3314, 590]","['Coronal CT of the thoracic spine and paraspinal muscles in an elderly male patient', 'CT of the rib cage and associated structures', 'CT of the rib cage and thoracic spine', 'CT of the rib cage']","B, E, D, A, C",True,0.03982517868280411,0.03377559781074524
209,Coronal CT of the thoracic spine and paraspinal muscles,ct,"y, x","age, gender, pathology, aorta, vertebrae_C6",0.04552681073546409,538.5,0.0117355273732614,1,True,"[3283, 4588, 2574, 5457]","['Coronal CT or MRI of the abdomen and pelvis in an adult patient', 'CT of the thoracic spine and ribs', 'CT of the rib cage and associated structures', 'CT of the paraspinal muscles and vertebrae']","C, D, B, E, A",True,0.05322793126106262,0.05162562429904938
5,"Coronal CT of the thorax, mediastinum, and rib cage",ct,y,"age, gender, pathology, clavicula_left, clavicula_right",0.027964287251234055,549.0,0.0121347707469394,3,False,"[1930, 7842, 2409, 5616]","['Axial CT of the bony pelvis and surrounding structures in a female patient.', 'Coronal CT of the thorax and rib cage', 'CT of the rib cage and associated structures', 'CT or MRI of the abdominal aorta and surrounding structures.']","D, B, A, E, C",True,0.041793666779994965,0.03350977972149849
7611,"CT of the abdomen and pelvis including the liver, spleen, kidneys, and associated vasculature.",ct,"x, y, z","age, colon, gender, pathology, small_bowel",0.026121174544095994,553.0,0.0154851675944332,2,True,"[7060, 7051, 7963, 1836]","['Coronal CT of the upper abdomen and mediastinum', 'Coronal CT or MRI of the bony pelvis and paraspinal muscles.', 'CT of the bony pelvis and proximal femur in an adult patient', 'CT of the thorax and mediastinum']","B, E, D, C, A",True,0.03764370456337929,0.028987359255552292
1761,MRI of the spine and spinal canal in an elderly patient,"mri, ct","y, z","age, gender, femur_left, aorta, colon",0.04238679260015488,554.5,0.0114488003136228,5,False,"[7120, 1164, 7103, 7042]","['Coronal CT of the rib cage and associated structures in a male patient.', 'Coronal CT of the rib cage and associated structures in an elderly male patient.', 'Coronal CT of the rib cage and thoracic spine', 'CT or MRI of the rib cage and associated structures in an elderly male patient.']","D, C, B, E, A",True,0.05447547137737274,0.05049576610326767
781,Coronal MRI of the pelvis and hip region in a middle-aged male patient,"mri, ct","z, y, x","age, gender, aorta, esophagus, heart",0.02469775453209877,559.5,0.0126589509322412,2,True,"[1959, 5363, 1522, 7459]","['Axial MRI of the abdomen and spinal canal in middle-aged patients', 'CT or MRI of the rib cage', 'CT of the thoracic spine and associated structures', 'CT of the rib cage']","A, D, E, B, C",True,0.03216780722141266,0.03268108516931534
742,Coronal CT of the thorax including ribs and paraspinal muscles,ct,y,"age, gender, pathology, autochthon_left, lung_lower_lobe_left",0.03221493288874626,561.0,0.0145148212351761,1,True,"[4081, 7290, 3863, 2332]","['CT of the rib cage', 'Coronal CT of the thorax and rib cage', 'CT of the thoracic spine and paraspinal muscles', 'CT of the rib cage']","A, C, B, D, E",True,0.037194136530160904,0.04245901107788086
244,Coronal CT of the bony pelvis and proximal femur in an adult patient,ct,"z, y, x","age, gender, pathology, colon, gluteus_medius_left",0.04763644710183144,565.5,0.0125272576165355,5,False,"[5117, 2246, 4984, 5705]","['CT of the chest including ribs and lungs in male patients', 'CT of the rib cage', 'CT of the rib cage and thoracic spine', 'Coronal CT of the thorax and rib cage']","A, B, E, C, D",True,0.05776815116405487,0.058310478925704956
1439,Coronal MRI of the bony pelvis and surrounding structures in an elderly patient.,"mri, ct","y, z, x","age, gender, autochthon_right, colon, autochthon_left",0.027386794984340667,569.0,0.0125900829683237,1,True,"[1586, 5321, 1932, 7807]","['Coronal CT of the thorax including ribs and vertebral column', 'CT of the thorax and mediastinum', 'Coronal CT of the rib cage and mediastinum', 'CT of the thoracic spine and ribs in a male patient']","E, B, D, A, C",True,0.04551079496741295,0.04474060982465744
1849,CT of the thorax including ribs and paraspinal muscles,"ct, mri","y, z, x","age, gender, lung_lower_lobe_right, pathology, spinal_cord",0.02528495192527771,573.0,0.0142749169664451,2,True,"[4361, 7758, 5745, 6668]","['Coronal CT of the thorax and paraspinal muscles', 'MRI of the abdomen and pelvis', 'CT of the bony pelvis and proximal femur', 'CT of the rib cage in a female patient']","D, A, E, C, B",True,0.04177071154117584,0.03284977003931999
746,Coronal CT of the thorax and upper abdomen in an adult patient,ct,"y, x","age, gender, pathology, aorta, clavicula_left",0.04493252709507942,575.0,0.0127232502423889,1,True,"[7963, 2885, 6023, 4778]","['CT of the bony pelvis and proximal femur in an adult patient', 'Coronal CT or MRI of the abdomen and pelvis in an elderly patient', 'CT of the thorax including ribs and paraspinal muscles', 'Coronal CT or MRI of the pelvis and proximal femur']","C, E, D, B, A",True,0.06682997196912766,0.05442649871110916
1628,Axial CT of the thorax and mediastinum,ct,"z, y","age, gender, pathology, autochthon_left, autochthon_right",0.03810811638832092,588.5,0.0107006375110818,4,False,"[4840, 6902, 1829, 6341]","['CT of the rib cage and associated structures', 'CT of the paraspinal muscles and vertebral bodies', 'CT of the rib cage', 'Coronal CT of the rib cage and paraspinal muscles in a female patient.']","E, B, C, A, D",True,0.05118861049413681,0.04794853925704956
70,CT of the thorax and mediastinum,ct,"y, x, z","age, gender, spinal_cord, pathology, brain",0.03685450628399849,591.5,0.0107041573413069,5,False,"[5205, 456, 1405, 6059]","['Coronal CT of the thoracic spine and rib cage in a male patient', 'Coronal CT of the thorax including ribs and vertebral column', 'CT of the rib cage', 'CT of the rib cage']","D, C, A, B, E",True,0.0521702766418457,0.04451733082532883
1019,"Sagittal CT of the skull, brain, and spinal canal",ct,"z, y, x","age, gender, pathology, autochthon_left, brain",0.03983058482408523,597.0,0.0104986437122136,1,True,"[754, 5618, 5548, 1556]","['CT of the thorax and mediastinum in a male patient', 'Sagittal CT of the thoracic spine and mediastinum in a female patient.', 'Coronal CT or MRI of the bony pelvis and proximal femur in an elderly patient', 'Sagittal CT of the right chest including ribs and lung']","B, A, D, E, C",True,0.05022566020488739,0.048013836145401
673,Coronal CT of the rib cage and associated structures,ct,"y, z, x","age, gender, pathology, colon, costal_cartilages",0.01898878961801529,604.5,0.0106133631020063,1,True,"[4773, 753, 4908, 64]","['CT of the rib cage and thoracic spine', 'Coronal CT of the bony pelvis and lumbar spine', 'Coronal CT or MRI of the retroperitoneum including kidneys and vertebral bodies.', 'Axial CT of the bony pelvis and surrounding structures']","D, C, E, A, B",True,0.03482561931014061,0.02636796236038208
435,Coronal CT of the thorax and mediastinum,ct,"y, x, z","age, gender, pathology, liver, lung_lower_lobe_right",0.039589714258909225,605.5,0.0132967570412165,3,False,"[7431, 2905, 1716, 7502]","['CT of the thoracic spine and paraspinal muscles', 'Axial CT of the lumbar spine and spinal canal', 'CT of the lumbar spine and paraspinal muscles', 'Coronal CT of the rib cage and paraspinal muscles']","D, E, C, B, A",True,0.05375347286462784,0.05091851204633713
480,CT of the rib cage,"ct, mri","z, y, x","age, gender, pathology, autochthon_left, autochthon_right",0.03360690101981163,610.5,0.0133763972985823,3,False,"[6476, 185, 330, 972]","['Coronal CT of the abdomen and retroperitoneum in an elderly male patient', 'CT of the rib cage', 'Coronal CT of the rib cage', 'Coronal CT of the thoracic spine and rib cage in a male patient']","A, C, B, D, E",True,0.042089153081178665,0.039870548993349075
487,Coronal MRI of the pelvis and hip region in a male patient,"mri, ct","y, z","age, gender, aorta, lung_left, lung_right",0.05275230258703232,612.0,0.0104736874972357,1,True,"[956, 2633, 3856, 4513]","['CT of the rib cage', 'CT of the thorax and rib cage', 'Axial CT of the proximal femur and gluteal muscles', 'Axial CT of the rib cage']","A, B, E, C, D",True,0.07838413864374161,0.07026167958974838
1795,CT of the thoracic spine and associated structures in an elderly patient,ct,"y, x","age, gender, pathology, autochthon_left, aorta",0.02694041058421135,616.0,0.0123679678768063,2,True,"[6213, 7130, 1934, 6333]","['Coronal CT of the thoracic spine and rib cage', 'CT of the thorax including ribs and vertebral bodies', 'Coronal CT of the rib cage and thoracic spine', 'CT of the rib cage']","D, A, E, B, C",True,0.04281069338321686,0.03195983171463013
357,Coronal CT of the abdominal vasculature and retroperitoneum in an elderly patient,"ct, mri","y, z","age, gender, pathology, aorta, autochthon_left",0.033336178958415986,619.0,0.0119399899228073,2,True,"[2255, 2322, 3251, 7648]","['Axial CT of the thorax and mediastinum', 'CT of the thorax and mediastinum', 'Coronal CT or MRI of the paraspinal muscles and vertebral column in an elderly patient.', 'Coronal MRI of the paraspinal muscles and bony pelvis']","C, A, E, D, B",True,0.044085122644901276,0.036885298788547516
88,CT of the rib cage,ct,"y, z","age, gender, heart, lung_upper_lobe_left, pathology",0.02173495590686798,622.5,0.0099381310939897,3,False,"[5304, 6087, 1700, 7183]","['Coronal CT of the thoracic spine and ribs in an adult male patient', 'Axial CT of the neck and upper thorax including the cervical spine and thyroid gland.', 'CT of the vertebral column', 'Coronal CT of the rib cage and paraspinal muscles']","E, D, B, C, A",True,0.03928346931934357,0.0275651216506958
181,CT of the pelvis and hip region in a male patient,ct,"y, x","age, gender, pathology, heart, liver",0.04545380398631096,624.0,0.0109973382923559,5,False,"[1719, 6545, 2653, 3247]","['Axial CT or MRI of the vertebral column', 'Coronal CT of the thoracic spine and rib cage', 'CT of the vertebral column and spinal canal', 'CT of the rib cage']","E, C, A, B, D",True,0.06865504384040833,0.05686986446380615
236,CT of the ribs and associated structures,ct,"y, z","age, gender, pathology, gluteus_medius_right, hip_left",0.051612493395805356,628.5,0.0100776810790492,5,False,"[3750, 1077, 6908, 1116]","['Coronal CT of the lumbar spine and sacrum', 'Coronal CT of the thoracolumbar spine and associated structures in middle-aged to elderly patients.', 'Coronal CT or MRI of the pelvis in an adult patient', 'Axial CT or MRI of the pelvis in an adult patient']","C, B, A, E, D",True,0.06227722764015198,0.062218792736530304
843,CT of the ribs and thoracic spine,ct,"y, x","age, gender, pathology, autochthon_right, vertebrae_T11",0.04100070223212242,633.0,0.0113070603605999,2,True,"[8078, 7094, 5497, 7210]","['Axial CT of the chest in a male patient', 'CT of the pelvis in a female patient', 'Sagittal CT of the thoracic spine and spinal canal in a male patient', 'Coronal CT of the rib cage']","D, E, A, B, C",True,0.05300505459308624,0.048843733966350555
271,CT of the cervical spine and skull,ct,"z, y, x","age, gender, pathology, skull, brain",0.03826372623443604,636.5,0.0108844636344272,2,True,"[5269, 413, 320, 1314]","['CT of the paraspinal muscles and vertebral bodies', 'Coronal CT of the rib cage and adjacent structures', 'Spinal cord and vertebrae', 'CT or MRI of the thorax including the lungs and ribs.']","A, E, D, C, B",True,0.0570627897977829,0.045536741614341736
765,Coronal CT of the lumbar spine and spinal canal,ct,"y, z","age, gender, pathology, skull, spinal_cord",0.04292723685503006,638.0,0.0116829127953897,2,True,"[4918, 576, 2102, 3875]","['Sagittal CT of the rib cage', 'CT of the vertebrae', 'Sagittal CT of the rib cage in a male patient', 'Coronal CT of the pelvis in a male patient']","A, E, B, C, D",True,0.05826166272163391,0.06453508883714676
686,CT of the abdominal vasculature and retroperitoneum,ct,"y, z","age, gender, pathology, costal_cartilages, liver",0.02283622547984123,640.5,0.0120686355605269,4,False,"[75, 6182, 6362, 566]","['Coronal CT of the rib cage and paraspinal muscles', 'Axial CT of the abdomen and paraspinal muscles', 'Coronal CT or MRI of the paraspinal muscles and vertebral bodies.', 'Coronal MRI of the spine and spinal canal in an adult patient.']","B, A, D, E, C",True,0.035038061439991,0.03087092936038971
594,Coronal CT of the thoracic spine and rib cage,ct,"y, x","age, gender, pathology, autochthon_left, autochthon_right",0.03967792317271233,641.5,0.0120964978153746,1,True,"[4505, 6031, 6171, 4656]","['Coronal CT of the rib cage and associated structures in elderly female patients.', 'CT of the thorax and mediastinum', 'CT of the thorax and rib cage', 'CT of the thoracic spine and ribs in a male patient']","C, B, E, A, D",True,0.05121849477291107,0.050218235701322556
468,CT of the rib cage and associated structures,ct,"y, z","age, gender, pathology, costal_cartilages, liver",0.0401876725256443,645.0,0.0113900054779439,1,True,"[6039, 3008, 5692, 3131]","['Coronal CT of the bony pelvis and lumbar spine in a male patient.', 'CT of the rib cage and associated structures in an elderly male patient', 'Coronal CT or MRI of the abdomen and pelvis in an elderly patient', 'Coronal CT of the thorax and mediastinum']","C, E, B, D, A",True,0.06354423612356186,0.06058894842863083
21,Coronal CT of the pelvis and proximal femur in an adult patient,ct,"y, x","age, gender, pathology, hip_left, hip_right",0.02543761357665062,646.0,0.010466750419598,1,True,"[5902, 6158, 5835, 3690]","['Sagittal CT of the pelvis in an elderly patient', 'Coronal CT of the rib cage and thoracic spine', 'CT or MRI of the rib cage and associated structures.', 'Coronal CT/MRI of the bony pelvis and gluteal muscles in an adult female patient.']","C, E, B, D, A",True,0.041852325201034546,0.03952783718705177
1921,Coronal MRI of the pelvis and lower abdomen in an adult patient,"mri, ct","y, z","age, colon, gender, aorta, heart",0.025045661628246306,649.5,0.0102001832638229,1,True,"[7668, 2527, 7893, 4739]","['CT or MRI of the rib cage and associated structures.', 'CT of the bony pelvis and proximal femur in a female patient', 'Coronal CT of the rib cage and associated structures in middle-aged patients.', 'Sagittal CT of the thoracic spine and spinal canal']","E, A, C, D, B",True,0.04391996189951897,0.032414473593235016
932,CT of the thoracic spine and spinal canal,ct,"x, y","age, gender, pathology, aorta, lung_lower_lobe_right",0.028797302395105362,651.0,0.0126192800850282,3,False,"[1012, 2377, 2910, 7322]","['Coronal CT of the rib cage and thoracic spine', 'Coronal CT of the chest and upper abdomen in middle-aged to elderly patients', 'Coronal CT or MRI of the abdomen and pelvis in an adult patient', 'Coronal CT of the bony pelvis and proximal femur']","A, E, D, B, C",True,0.0410342700779438,0.03814397379755974
118,CT of the thoracic spine and paraspinal muscles,ct,"x, y, z","age, gender, pathology, colon, iliac_artery_right",0.027960268408060075,654.5,0.0103927965912863,3,False,"[4367, 7033, 5482, 4176]","['Sagittal CT of the thoracic spine and paraspinal muscles in an elderly male patient', 'CT of the rib cage in a male patient', 'Coronal CT of the vertebral column in an elderly patient', 'Coronal CT of the thoracic spine']","E, A, B, D, C",True,0.04307740554213524,0.03980344161391258
1510,Sagittal CT or MRI of the lumbar spine and spinal canal in an elderly patient.,"ct, mri","y, x","age, gender, hip_left, liver, autochthon_left",0.040064412355422976,656.5,0.0091386126729237,2,True,"[770, 6715, 1707, 1531]","['CT of the abdominal vasculature and liver', 'CT of the vertebral column and spinal canal', 'MRI of the spinal cord and vertebrae', 'CT of the rib cage and mediastinum']","E, C, B, D, A",True,0.049598388373851776,0.045473791658878326
151,CT of the thorax and mediastinum in a male patient,ct,"z, y, x","age, gender, pathology, lung_upper_lobe_right, aorta",0.04597536772489548,660.0,0.0106671107186533,2,True,"[1904, 7507, 1615, 2694]","['CT of the thoracic spine and paraspinal muscles in a male patient', 'Coronal CT or MRI of the rib cage and associated structures.', 'CT of the thorax and mediastinum in a male patient', 'Coronal CT of the thoracic spine and ribs']","A, B, C, D, E",True,0.057774633169174194,0.055490992963314056
142,Coronal CT of the lumbar spine and surrounding structures,ct,"x, y, z","age, gender, pathology, autochthon_right, spinal_cord",0.04997050762176514,672.5,0.0096221720735458,3,False,"[3792, 7503, 4109, 2029]","['Coronal CT of the thoracic spine and paraspinal muscles', 'Paraspinal muscles in axial or coronal MRI/CT', 'Coronal CT of the rib cage and thoracic spine', 'Sagittal CT of the thorax including the ribs and vertebral column in elderly male patients.']","C, B, D, E, A",True,0.07002715021371841,0.05765572935342789
413,Coronal CT of the rib cage and adjacent structures,ct,"x, y","age, gender, pathology, autochthon_right, colon",0.04340262040495872,674.0,0.0106516277766948,5,False,"[4048, 1297, 2037, 168]","['Coronal CT of the paraspinal muscles and vertebral bodies', 'Coronal CT of the thoracolumbar spine and paraspinal muscles in an elderly male patient', 'Coronal CT of the abdomen and pelvis in an elderly male patient', 'CT of the vertebral column']","C, B, D, A, E",True,0.05545908957719803,0.05573885142803192
861,Coronal CT of the rib cage and mediastinum,ct,"y, x, z","age, gender, pathology, lung_upper_lobe_right, lung_upper_lobe_left",0.03215346708893776,676.5,0.0119296235405533,1,True,"[5169, 2882, 395, 5669]","['Axial CT of the rib cage and paraspinal muscles in an elderly patient', 'Coronal CT of the chest and mediastinum in a male patient.', 'CT of the thoracic spine and paraspinal muscles in a male patient', 'Coronal CT or MRI of the thoracic spine and paraspinal muscles in an adult patient.']","C, A, D, B, E",True,0.04682503640651703,0.03883920609951019
1953,"CT or MRI of the chest and upper abdomen including the aorta, heart, lungs, and major vessels.","ct, mri","y, x, z","age, gender, pathology, costal_cartilages, femur_left",0.02873790040612221,678.0,0.0119123853055494,5,False,"[4641, 6196, 4037, 1064]","['Coronal CT of the rib cage', 'Coronal CT of the thorax and mediastinum', 'Coronal CT of the thorax and upper abdomen', 'Coronal CT of the thorax and rib cage']","A, E, B, C, D",True,0.036418184638023376,0.03597458824515343
1707,MRI of the spinal cord and vertebrae,"mri, ct","z, y","age, aorta, gender, spinal_cord, vertebrae",0.027130556851625444,680.0,0.0106030825216424,1,True,"[5209, 2766, 3678, 6402]","['CT of the thoracic spine and paraspinal muscles in an elderly male patient', 'Coronal CT of the vertebral column and spinal canal', 'CT of the thoracic spine and associated structures', 'Axial CT of the thorax and mediastinum']","C, A, D, E, B",True,0.04347969964146614,0.04206200689077377
1752,Coronal MRI of the bony pelvis and hip region,"mri, ct",y,"age, hip_left, hip_right, liver, colon",0.03323162868618965,685.5,0.0110616956620666,1,True,"[1511, 5967, 4201, 3306]","['Sagittal CT of the left rib cage and associated structures', 'Coronal CT of the thorax including the rib cage and mediastinum.', 'CT of the rib cage and associated structures in an elderly male patient', 'CT of the thoracic spine and paraspinal muscles']","D, C, E, A, B",True,0.03723708912730217,0.0428549200296402
310,CT of the rib cage and associated structures,ct,"y, z, x","age, gender, pathology, rib_left_4, scapula_left",0.04526554346084595,686.5,0.0090293409740793,1,True,"[5622, 3947, 4729, 1100]","['Axial CT of the thoracolumbar spine and vertebral bodies in an elderly patient', 'CT of the skull and brain in a male patient', 'Coronal CT or MRI of the abdomen and pelvis in an elderly patient', 'Coronal CT or MRI of the lumbar spine and spinal canal in a female patient.']","D, C, B, A, E",True,0.06082725524902344,0.05273643881082535
7291,CT or MRI of the thoracic spine and associated structures.,"mri, ct","y, z, x","age, aorta, heart, gender, esophagus",0.03211948275566101,688.0,0.0099809523776884,2,True,"[5202, 1892, 2017, 2689]","['Axial CT of the thorax and mediastinum', 'Coronal CT/MRI of the thoracic spine and paraspinal muscles in an elderly patient.', 'CT of the skull', 'Coronal CT of the rib cage and thoracic spine']","E, A, C, D, B",True,0.04603768140077591,0.046189337968826294
1094,Coronal CT of the thorax and paraspinal muscles,ct,"y, z, x","age, gender, pathology, brain, skull",0.03775813281536102,694.0,0.0113917740732037,2,True,"[2557, 3201, 7642, 3718]","['Coronal CT of the thorax and paraspinal muscles', 'CT or MRI of the vertebral column', 'CT of the rib cage and thoracic spine', 'CT of the thoracic spine and paraspinal muscles']","C, E, B, D, A",True,0.04788873344659805,0.04658769816160202
85,Coronal CT of the rib cage and thoracic spine in a male patient,ct,"z, x, y","age, gender, pathology, lung_upper_lobe_left, autochthon_left",0.04887430295348168,695.5,0.0109112588922488,1,True,"[4035, 1239, 4905, 6292]","['Axial CT of the retroperitoneum including the kidneys and spinal canal', 'CT of the skull', 'Coronal CT or MRI of the bony pelvis and hip region in an adult patient.', 'Coronal CT of the bony pelvis and proximal femur in elderly patients']","B, D, E, C, A",True,0.0646234080195427,0.06436498463153839
4329,CT or MRI of the rib cage and associated structures.,"ct, mri","z, y","age, aorta, autochthon_left, autochthon_right, gender",0.021276877820491792,696.0,0.0114899589398328,4,False,"[6782, 2506, 2065, 7595]","['Coronal CT of the thorax and mediastinum', 'CT of the rib cage', 'Coronal CT of the rib cage and thoracic spine in a male patient', 'Coronal CT of the thoracolumbar spine and paraspinal muscles in a middle-aged to elderly male patient.']","E, C, B, A, D",True,0.03354335203766823,0.029197566211223602
1432,"CT or MRI of the abdominal vasculature, liver, kidneys, and paraspinal muscles.","ct, mri","y, z","age, colon, gender, liver, pathology",0.027396272867918015,699.5,0.0112274942651417,4,False,"[2049, 6377, 5702, 2135]","['CT of the rib cage in a male patient', 'CT of the rib cage and associated structures', 'CT of the rib cage', 'CT of the bony pelvis and proximal femur in a female patient']","D, C, A, B, E",True,0.04105665162205696,0.03484390303492546
1873,Coronal MRI of the pelvis and hip flexors in an adult patient,"mri, ct","y, z","age, gender, aorta, heart, lung_left",0.027217634953558445,712.5,0.0106797002900739,1,True,"[232, 1189, 1744, 7799]","['Coronal CT of the rib cage', 'CT of the rib cage', 'CT of the rib cage and associated structures', 'Coronal CT or MRI of the torso including the spine and paraspinal muscles.']","C, E, B, D, A",True,0.04077507555484772,0.03994487226009369
1355,Coronal CT or MRI of the thorax and mediastinum.,"ct, mri","z, y, x","age, gender, heart, liver, colon",0.0407452218234539,714.5,0.0104292479953328,1,True,"[5562, 447, 7114, 5968]","['CT of the abdominal vasculature and surrounding structures', 'Axial CT of the rib cage and associated structures', 'Sagittal CT of the cervical and thoracic spine and spinal canal in a male patient.', 'CT of the skull and brain in an elderly female patient']","C, D, E, B, A",True,0.07261447608470917,0.048223379999399185
135,Axial MRI of the abdominal vasculature and spinal canal in an elderly male patient,"mri, ct","z, y","age, gender, spinal_cord, intervertebral_discs, autochthon_left",0.022548961266875268,716.5,0.0093976987692537,1,True,"[5788, 2998, 4941, 6101]","['CT of the rib cage and lungs', 'Axial CT of the thorax and upper abdomen in an elderly patient', 'CT of the lumbar spine and spinal canal in an elderly female patient', 'Coronal CT of the thorax including ribs and vertebral bodies.']","B, C, A, E, D",True,0.04631400480866432,0.039872873574495316
1869,Coronal CT of the rib cage,"ct, mri",y,"age, gender, liver, lung_upper_lobe_left, pathology",0.027382973581552505,726.5,0.0104830617679111,1,True,"[2223, 3881, 1469, 2269]","['CT of the rib cage and associated structures', 'CT of the rib cage', 'CT of the skull and brain', 'Coronal CT of the thoracic spine and paraspinal muscles in an elderly male patient']","D, A, C, B, E",True,0.04572555795311928,0.042163025587797165
1987,CT or MRI of the abdominal vasculature and surrounding organs,"ct, mri","y, z","age, gender, pathology, aorta, autochthon_left",0.030828721821308136,727.0,0.0094239182602135,5,False,"[6730, 4516, 2777, 163]","['Coronal CT or MRI of the lumbar spine and spinal canal in a male patient.', 'Coronal CT of the rib cage and associated structures', 'Coronal CT of the paraspinal muscles and vertebrae', 'CT of the rib cage']","A, E, C, B, D",True,0.0489627942442894,0.04053615778684616
